Dijkstra Performance Test -- fixed vertex number
n = 2^15
----------------------
i = 15
p = 3.05185e-05
graph generated
i value 16 run# 17 origin vertexes 10887#insert 26083 #deletemin 26083 #update 1653 #swap 276812 #nodes_visited26083 time=47
i value 16 run# 18 origin vertexes 1220#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
i value 16 run# 19 origin vertexes 32363#insert 26083 #deletemin 26083 #update 1698 #swap 277415 #nodes_visited26083 time=48
i value 16 run# 20 origin vertexes 28552#insert 26083 #deletemin 26083 #update 1692 #swap 278522 #nodes_visited26083 time=47
i value 16 run# 21 origin vertexes 3631#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
i value 16 run# 22 origin vertexes 13315#insert 2 #deletemin 2 #update 0 #swap 0 #nodes_visited2 time=0
i value 16 run# 23 origin vertexes 31957#insert 26083 #deletemin 26083 #update 1783 #swap 279134 #nodes_visited26083 time=50
i value 16 run# 24 origin vertexes 20404#insert 26083 #deletemin 26083 #update 1737 #swap 278381 #nodes_visited26083 time=48
i value 16 run# 25 origin vertexes 298#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
i value 16 run# 26 origin vertexes 5321#insert 26083 #deletemin 26083 #update 1741 #swap 277709 #nodes_visited26083 time=48
i value 16 run# 27 origin vertexes 20148#insert 26083 #deletemin 26083 #update 1779 #swap 278734 #nodes_visited26083 time=49
i value 16 run# 28 origin vertexes 25697#insert 26085 #deletemin 26085 #update 1678 #swap 278334 #nodes_visited26085 time=48
i value 16 run# 29 origin vertexes 4314#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
i value 16 run# 30 origin vertexes 6804#insert 26083 #deletemin 26083 #update 1730 #swap 278352 #nodes_visited26083 time=48
----------------------
i = 17
p = 0.000122074
graph generated
i value 17 run# 1 origin vertexes 6475#insert 32163 #deletemin 32163 #update 10343 #swap 402739 #nodes_visited32163 time=444
i value 17 run# 2 origin vertexes 9946#insert 32163 #deletemin 32163 #update 10512 #swap 402901 #nodes_visited32163 time=449
i value 17 run# 3 origin vertexes 21314#insert 32163 #deletemin 32163 #update 10431 #swap 402813 #nodes_visited32163 time=445
i value 17 run# 4 origin vertexes 16721#insert 32163 #deletemin 32163 #update 10297 #swap 402769 #nodes_visited32163 time=445
i value 17 run# 5 origin vertexes 13068#insert 32163 #deletemin 32163 #update 10432 #swap 402540 #nodes_visited32163 time=464
i value 17 run# 6 origin vertexes 17526#insert 32163 #deletemin 32163 #update 10368 #swap 401988 #nodes_visited32163 time=443
i value 17 run# 7 origin vertexes 13624#insert 32163 #deletemin 32163 #update 10183 #swap 402130 #nodes_visited32163 time=439
i value 17 run# 8 origin vertexes 27469#insert 32163 #deletemin 32163 #update 10273 #swap 402621 #nodes_visited32163 time=442
i value 17 run# 9 origin vertexes 21424#insert 32163 #deletemin 32163 #update 10393 #swap 403333 #nodes_visited32163 time=458
i value 17 run# 10 origin vertexes 29488#insert 32163 #deletemin 32163 #update 10283 #swap 402731 #nodes_visited32163 time=438
i value 17 run# 11 origin vertexes 2212#insert 32163 #deletemin 32163 #update 10322 #swap 402507 #nodes_visited32163 time=448
i value 17 run# 12 origin vertexes 6461#insert 32163 #deletemin 32163 #update 10247 #swap 402348 #nodes_visited32163 time=441
i value 17 run# 13 origin vertexes 16254#insert 32163 #deletemin 32163 #update 10382 #swap 402911 #nodes_visited32163 time=448
i value 17 run# 14 origin vertexes 30031#insert 32163 #deletemin 32163 #update 10410 #swap 402346 #nodes_visited32163 time=452
i value 17 run# 15 origin vertexes 511#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
i value 17 run# 16 origin vertexes 8743#insert 32163 #deletemin 32163 #update 10305 #swap 402533 #nodes_visited32163 time=445
i value 17 run# 17 origin vertexes 15876#insert 32163 #deletemin 32163 #update 10295 #swap 402963 #nodes_visited32163 time=446
i value 17 run# 18 origin vertexes 7695#insert 32163 #deletemin 32163 #update 10457 #swap 403025 #nodes_visited32163 time=454
i value 17 run# 19 origin vertexes 29060#insert 32163 #deletemin 32163 #update 10349 #swap 402586 #nodes_visited32163 time=455
i value 17 run# 20 origin vertexes 18395#insert 32163 #deletemin 32163 #update 10278 #swap 402123 #nodes_visited32163 time=442
i value 17 run# 21 origin vertexes 23754#insert 32163 #deletemin 32163 #update 10453 #swap 402152 #nodes_visited32163 time=455
i value 17 run# 22 origin vertexes 14941#insert 32163 #deletemin 32163 #update 10380 #swap 402430 #nodes_visited32163 time=448
i value 17 run# 23 origin vertexes 29998#insert 32163 #deletemin 32163 #update 10337 #swap 403035 #nodes_visited32163 time=452
i value 17 run# 24 origin vertexes 23376#insert 32163 #deletemin 32163 #update 10473 #swap 402491 #nodes_visited32163 time=452
i value 17 run# 25 origin vertexes 22002#insert 32163 #deletemin 32163 #update 10284 #swap 402285 #nodes_visited32163 time=438
i value 17 run# 26 origin vertexes 22165#insert 32163 #deletemin 32163 #update 10354 #swap 402486 #nodes_visited32163 time=457
i value 17 run# 27 origin vertexes 22378#insert 32164 #deletemin 32164 #update 10306 #swap 402137 #nodes_visited32164 time=439
i value 17 run# 28 origin vertexes 6501#insert 32163 #deletemin 32163 #update 10312 #swap 402177 #nodes_visited32163 time=440
i value 17 run# 29 origin vertexes 12654#insert 32163 #deletemin 32163 #update 10523 #swap 402551 #nodes_visited32163 time=464
i value 17 run# 30 origin vertexes 285#insert 1 #deletemin 1 #update 0 #swap 0 #nodes_visited1 time=0
----------------------
i = 18
p = 0.000244148
graph generated
i value 18 run# 1 origin vertexes 12600#insert 32755 #deletemin 32755 #update 26452 #swap 445732 #nodes_visited32755 time=1662
i value 18 run# 2 origin vertexes 14501#insert 32755 #deletemin 32755 #update 26518 #swap 444935 #nodes_visited32755 time=1668
i value 18 run# 3 origin vertexes 27213#insert 32755 #deletemin 32755 #update 26426 #swap 445691 #nodes_visited32755 time=1669
i value 18 run# 4 origin vertexes 25955#insert 32755 #deletemin 32755 #update 26404 #swap 445082 #nodes_visited32755 time=1672
i value 18 run# 5 origin vertexes 12311#insert 32755 #deletemin 32755 #update 26226 #swap 445133 #nodes_visited32755 time=1667
